feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,user_id,file_id,true_label,file_type,risk_level,file_size_kb,source,nb_features,has_js,has_embedded_files
0.03932777514642605,0.614012603573043,0.8375838516724685,0.2750648568795646,0.6967037382904386,0.3930973694937233,0.47813246246988805,0.8939292646217097,0.9495604291101519,0.7258038138137011,0.1365493714691628,0.6631764227501274,0.9850315589179428,0.22785509866205467,0.3225362732586451,0.3761194978307536,0.04750674862186732,0.29620991459060353,0.8103100037265611,0.8505221578230641,0.24503892710680686,0.928872098299227,user_1,file_11,0,xls,high,235,usb,22,True,True
0.1732589602968566,0.11874368632212773,0.6774036400829687,0.028686685526571942,0.21417539658886464,0.22003996581202445,0.6626357152353631,0.43141383822010304,0.6261054497462929,0.5963994290641431,0.6435943982477774,0.7298714898848332,0.0491629951989917,0.27053791088142387,0.6014954575592012,0.3633422735112465,0.8431775312272013,0.16572488546985686,0.765239319745385,0.10929198726011147,0.13379000067214053,0.8741872711866752,user_1,file_12,0,xls,low,431,web,22,False,False
0.39823177070854443,0.5352621178561474,0.03193821423590826,0.8679251533567539,0.7335631512004543,0.12332600924087445,0.2721841537481692,0.47552235777207386,0.28898814095701464,0.3554058525121774,0.23539427642501676,0.6660441864007547,0.3716312294325387,0.5071326820594287,0.11608048672641413,0.5170212425447505,0.35875982595888256,0.3998650319998952,0.2517968694784467,0.9856179413065422,0.8973969430472878,0.829586241626571,user_1,file_13,1,pdf,high,1718,email,22,True,True
0.07580113738374594,0.8815418869505445,0.7275317941467916,0.530682928796433,0.19639146008987773,0.46142749597627564,0.7797961614001372,0.9068452465332685,0.16625460322958185,0.9713875231548087,0.7975549492376928,0.518519381148791,0.34756787907899545,0.5034687198305642,0.5089486766738227,0.9308247542335163,0.022168831716486315,0.5955539533527826,0.5980428134063819,0.17703085913705707,0.23469339342123097,0.08457216848276794,user_1,file_14,1,doc,medium,1678,usb,22,False,False
0.17408617667739634,0.8330679292420076,0.134766470671704,0.7097829889713678,0.29929289202487586,0.3776474294066514,0.9815753243397686,0.03055656763446557,0.6987452568633302,0.8308993380684075,0.9703835208431928,0.5189373712872789,0.4263252036078068,0.8621686485470806,0.9481379714984031,0.43264425644875604,0.9933442832777821,0.9389332359003144,0.9464453704640443,0.3821179633322236,0.14219511610723412,0.2316864242106984,user_1,file_15,1,pdf,low,1478,usb,22,False,True
0.33647139900444156,0.7529998751333192,0.3778450229344609,0.03502116972903169,0.07642819932787126,0.1123000971406305,0.7771630661087813,0.3797984083204753,0.010689989965197988,0.8998182589421269,0.9170669584047958,0.5017903393881645,0.8618749244247071,0.021775935394268586,0.2959732006204656,0.2808760821871191,0.9048313348978383,0.5080483034762088,0.5302548432520066,0.8635309450547737,0.021519993666637482,0.3075802463056495,user_1,file_16,0,pdf,low,292,usb,22,True,False
0.8892980252415397,0.8262778893193558,0.26280621620445876,0.7892195372398496,0.014848569785744115,0.7175424610832688,0.8547824541245379,0.01858101241486898,0.16917517017439643,0.6799103388060507,0.005043207478514278,0.8466094761002847,0.6715125544295417,0.3915336085408839,0.46391687376387025,0.7187435231673558,0.16243938306944727,0.7753671670996907,0.005550959135052658,0.46653270821933435,0.12871133210861996,0.18436928385272588,user_1,file_17,1,pdf,medium,317,email,22,False,False
0.9839502486241718,0.6331684748568406,0.48595672742496643,0.623314773007515,0.38700723211464616,0.5390881630541644,0.9400143513802649,0.3473305499519098,0.40328220326096176,0.6875422770804025,0.9899403709416082,0.11791460571966184,0.5315609508053192,0.5748646869736147,0.4693574769203276,0.1569124066399401,0.013569921266122331,0.9027540784718312,0.8006784532251584,0.9407196154298297,0.5961601575785038,0.4014036613504127,user_1,file_18,0,doc,medium,269,email,22,True,False
0.2721493510253655,0.5432425168254973,0.8656271650736027,0.6065135842807867,0.9083800475118834,0.9251910340547209,0.9440587488882045,0.8266753840109464,0.17939112885417619,0.5173132568530938,0.4971686823998671,0.6843618191393026,0.860695151929563,0.22793100707740843,0.25588813605740734,0.4466454069712862,0.6905370191606771,0.9359510894489338,0.6671998665857923,0.4912186069035762,0.8514800520268554,0.030237612157306915,user_1,file_19,0,xls,medium,186,usb,22,False,True
0.8464962632663487,0.29940414826292494,0.6602329167365261,0.36342448334599264,0.7971278700701642,0.6425907998923941,0.3810136413464733,0.009132186720797186,0.9805418407883878,0.8492286678845659,0.5702220274672447,0.8874272477017061,0.12809348778285012,0.2379467131229811,0.20950824369361642,0.45010270897612625,0.2752687028070723,0.7364706928808463,0.9856643334307762,0.1842763228161165,0.8794253393520336,0.6055539253352031,user_1,file_20,1,doc,medium,1271,email,22,False,True
0.08731119472709736,0.7118442689705395,0.9658437534303104,0.7533501057852913,0.41731767884164117,0.4111523033931761,0.06003880969553144,0.04444551857240797,0.026322248407101068,0.51831853451555,0.9264246110371223,0.2658040387880847,0.9163735085318633,0.535467802671633,0.7205047873046725,0.5249974134072789,0.1538321154907316,0.6904203688797422,0.6509429697216798,0.9177277653406489,0.6863701847670817,0.6913672487629536,user_1,file_21,1,doc,medium,1722,email,22,False,False
0.30447425073889134,0.6239108819393234,0.48516960809855647,0.6125399060093596,0.7745615267643974,0.9792809577474875,0.7041934443732983,0.9377290767647719,0.5543145546300579,0.9723852796712847,0.13265101105091148,0.39141189062555604,0.9543866550379594,0.08340475777122602,0.15935831138578405,0.18413364762432072,0.6479017383761108,0.0587642257672043,0.29019970182756083,0.006360140022745764,0.9027741524393086,0.23985624346040824,user_1,file_22,0,pdf,low,400,web,22,True,False
0.4661782326873455,0.07963305905177842,0.7852007684571002,0.4479730457753769,0.28051850630801667,0.3562467508934035,0.1234851991385929,0.8749634609276357,0.3503791510799089,0.8636023336738271,0.9118331716497521,0.8296574444486459,0.9734427827316705,0.30070938763098354,0.6309782286111042,0.9948436774467286,0.14223989230945122,0.6358725081803299,0.2299357156778068,0.07917205456206611,0.4936053388979039,0.5117174599166967,user_1,file_23,0,pdf,medium,1727,usb,22,False,True
0.8420909422504201,0.8870926701884322,0.22544268133467948,0.9282362605796403,0.002920140959216444,0.3427851031225039,0.5797063390587368,0.09872405766870596,0.5379323006039958,0.5724200826469432,0.1445981911526365,0.4105631604803712,0.005705704375797205,0.29309308153058844,0.1940427528699913,0.16503768574446054,0.74249008579454,0.6578892997877521,0.015261299295508901,0.36883787912152954,0.1550652653820398,0.822145491529484,user_1,file_24,0,doc,medium,1009,usb,22,False,True
0.13825677304777728,0.4171344841955925,0.46454548412305086,0.867252135820698,0.2379603663817339,0.7686359162896661,0.37919251039462587,0.5154191595219767,0.8821592824753116,0.06271686616729133,0.8310133980273403,0.3114130572181403,0.5667969020458201,0.9482671463075095,0.5342575684883821,0.7838341859752661,0.7945996844220734,0.1912419914611464,0.08511820417604055,0.5389222345644101,0.15615340703365843,0.34475832883473545,user_1,file_25,0,xls,low,422,web,22,True,False
0.9569495904118843,0.43616429153579905,0.19001014232959224,0.718743692059921,0.605846872796387,0.14993134060701707,0.4906337167893656,0.5997631996641313,0.8162686832543837,0.17182050589148,0.9276580405044726,0.004996952754132811,0.7765170842116452,0.020612305015327292,0.7260156177802166,0.5538254833264732,0.08712328543755576,0.8233351501007015,0.2907486696692595,0.14574758344981498,0.2154820748356674,0.9388637625405499,user_1,file_26,0,pdf,medium,334,web,22,False,False
0.2742433210734032,0.8035848435546853,0.4775281350950632,0.4363691337474348,0.09471391511046368,0.7287108541123347,0.7887417442546302,0.5936905790342333,0.04525464387837563,0.9687078772684263,0.6608716511108699,0.2897763899967708,0.03529473161235097,0.5606387855979611,0.20214353385904438,0.03710067846897269,0.24550637202861436,0.22095663849301594,0.9311093113926145,0.7635111293119199,0.7161075539768603,0.8422594546382651,user_1,file_27,0,xls,high,979,web,22,False,True
0.0512547248753632,0.8491901034706594,0.40358640666156476,0.8936516644592366,0.8518772126765787,0.15667688628422627,0.8519341741200988,0.644734889955991,0.8133990444453485,0.8312498474465718,0.13932266983785102,0.7772875039288629,0.9682782307567495,0.8947100485645926,0.8021706361294352,0.8303869431066557,0.5000535142831097,0.6327408977933173,0.7024966002614157,0.7611637949264132,0.8297194060935283,0.3082130611370355,user_1,file_28,0,doc,high,1354,email,22,True,True
0.21900793531577023,0.7153909752246832,0.03180250204987933,0.5121926280529738,0.4508730950829217,0.3783599027980533,0.5894010744334103,0.33895942794727274,0.20048286144948713,0.07843740258275678,0.8016523454975814,0.450812902404512,0.4214982498025204,0.6283423995558246,0.2975644159712819,0.41714112038069684,0.5920559616406921,0.7982143754403772,0.8750122548238496,0.884765784848902,0.6445445985822392,0.6514872233510876,user_1,file_29,0,pdf,low,1646,usb,22,True,True
0.1724654203762549,0.4120229063032046,0.15107310535218965,0.8982121456717114,0.6094067887582371,0.5410289796152686,0.2373253866538726,0.1587045698218439,0.2985338476383005,0.9028946084188969,0.730500333847999,0.6905460133220207,0.6347975468895847,0.7672438788140473,0.28369204963874584,0.7508381863827124,0.2685413932111962,0.0738626565270506,0.022641654658671517,0.315157043977233,0.668536816105217,0.9790956436500553,user_1,file_30,1,pdf,low,1324,usb,22,True,True
0.49002301544420956,0.3335536172891952,0.09724921207277815,0.5440992139779989,0.31696431252496937,0.7896480681381238,0.5649009537433507,0.006617539481772128,0.5409706233275623,0.9022594459364556,0.7493801819258596,0.25107115509971045,0.6997537004083704,0.9375589457782179,0.7185691651034309,0.05542861505993468,0.018287209149450145,0.15571744389109232,0.7751278755820747,0.8862428782686604,0.4298743385690481,0.8761150125065109,user_1,file_31,0,pdf,low,954,web,22,True,True
0.45145121939214394,0.9487159922185772,0.3881652699138587,0.8624227330387321,0.20963038785895705,0.4874325347866588,0.5760070549004792,0.3288875824179336,0.12551189223426562,0.8869040929925909,0.004182817969316743,0.6033381527664085,0.32945246706585185,0.13328146389957485,0.9039747778250099,0.7246604135210901,0.1745338875459267,0.4179330217430345,0.16326690140571898,0.5532322028643947,0.5496747501124953,0.12085704278243847,user_1,file_32,0,pdf,low,254,web,22,False,True
0.16579208819527524,0.8993903520981273,0.7647432432472223,0.753827335608385,0.14992892718114625,0.16255633604436726,0.6493944891145457,0.9325972454595615,0.23312618059586454,0.676975438146099,0.04938409802291732,0.38994878561874236,0.07246721271894452,0.46714788932698037,0.33285300471582635,0.004753303385981011,0.05780796889505391,0.9294289878748911,0.9950930871961461,0.7111493596413568,0.98702283172697,0.6384904859779714,user_1,file_33,1,xls,medium,1123,usb,22,True,True
0.1617144005062292,0.7614230108030995,0.9846495474368477,0.7932646604683387,0.7804784930998101,0.9629274780956585,0.721342649304418,0.6737454554680198,0.5876392676825473,0.9647588250919743,0.09611576714063153,0.536689193694919,0.8604459505817447,0.7295186607698254,0.4309816538267017,0.675623175759829,0.10420723371284968,0.8434820680770513,0.963476968071515,0.6382616375505691,0.8042887193293322,0.06324181469747125,user_1,file_34,1,doc,medium,976,web,22,False,True
0.5985895746111195,0.8226253951843239,0.2005707502480122,0.2925050099323686,0.14956322288649548,0.047515084497669724,0.8545873851530267,0.988222331565054,0.5714843353050849,0.6193365035577939,0.5978969628934719,0.35602563450169755,0.17448116310199113,0.0546771147482098,0.724209059206879,0.10234002322764602,0.6854602061737302,0.020023120598879673,0.5169136824236876,0.5144602158962255,0.8784833853605527,0.30656261353700953,user_1,file_35,0,doc,medium,133,web,22,False,True
0.7849866357973821,0.028718118019890437,0.06308326927442531,0.9509571858605346,0.7014810078477162,0.03890135203694067,0.3947234036162208,0.43728485572526643,0.9261642408049885,0.46158808264905193,0.2707576777443522,0.8366439091894585,0.896268691495282,0.6087336408469074,0.9862529649331992,0.288607311318108,0.7879393290090815,0.2751608889916709,0.639636106727809,0.5010350315555137,0.09807266048758023,0.7600383832282306,user_1,file_36,1,xls,medium,1318,usb,22,False,True
0.1720286670330261,0.4598565121508119,0.12338052918219566,0.46097661817126234,0.09288587993179809,0.1393388880482408,0.532097564698425,0.950419547386941,0.29912624317340963,0.3772990157676469,0.3623167054803942,0.5290161971648365,0.2554852350862318,0.4186761302879489,0.35057977897167203,0.36022417383418803,0.954683370297231,0.5557150385893748,0.14302192315193107,0.9094039093882237,0.54897086490392,0.28865524687784605,user_1,file_37,0,xls,medium,1784,web,22,False,False
0.06341182883060481,0.840347920408909,0.355198990454872,0.04681043007825192,0.7419265651443879,0.6794740951105807,0.32219728431005845,0.3999111078979284,0.760389081838962,0.982928269993735,0.1879464258032133,0.33771925184087137,0.5432037313148412,0.3800145745750977,0.5359993971323985,0.08665679160613815,0.7036398537703258,0.7503069530740943,0.003262261069776673,0.8981736680036568,0.19216081425094822,0.4646343886681058,user_1,file_38,1,xls,medium,1208,usb,22,True,True
0.7986562078942447,0.064063974337773,0.8057282177683419,0.6441538681818688,0.34942016220137084,0.09186400680402429,0.7907571095826104,0.5241588168972404,0.08256555088891182,0.21323923032998515,0.9805969819922362,0.2852781702360887,0.6993454733663512,0.38268884716823826,0.04169454992738475,0.12148000056131159,0.6604630041273848,0.975249151817969,0.4141770358445914,0.04517074523662301,0.23522357768649815,0.10800669444367961,user_1,file_39,1,pdf,high,287,web,22,False,False
0.11850875288820373,0.2988370241300736,0.565934583869685,0.3986002108881028,0.20624944251332933,0.8972889088907334,0.5267023690779399,0.5124073079563374,0.5399104510954278,0.269500644750461,0.3526852271925438,0.6073267197509287,0.6073970527281362,0.18596370959454034,0.938110304843464,0.21493059650375312,0.392205838337082,0.06132953687315301,0.14685467751484738,0.9624441791466778,0.8330993403902283,0.4452428853097241,user_1,file_40,0,pdf,medium,464,web,22,True,False
0.06023778544000957,0.6642576939264756,0.4219676159264617,0.6239337763291511,0.6087493747822582,0.7700946574962577,0.4366841371355311,0.5062400752212075,0.4759172297537698,0.5032944318340987,0.38125818880925655,0.5583018174130507,0.9121579952601236,0.4549875277133153,0.41001299073087083,0.7585040535618607,0.3920083655087385,0.6931200885233636,0.4501267389293143,0.8390889419273899,0.763212164465797,0.6341346915627497,user_2,file_41,1,xls,low,350,web,22,True,True
0.5689052835388151,0.8534076264453427,0.5965201767621258,0.15765052890154752,0.5470704003627153,0.12232701355322984,0.8455309381000088,0.27374196374160653,0.027512201397927427,0.9222037781571283,0.20532874771622456,0.4370938585018037,0.1828915261809806,0.4631414435474026,0.3608075615976568,0.7117248550491798,0.8895689194680112,0.8338082845604492,0.6672973356873492,0.9666185716317521,0.5676958781146174,0.39804245675393235,user_2,file_42,0,pdf,medium,345,web,22,False,False
0.5197285496597908,0.7882089221247348,0.9065033613003443,0.3841060064535028,0.6433001556087462,0.014078550040292348,0.2973460746809813,0.47562983645859536,0.17737804362622778,0.42775058889197015,0.6401721324075946,0.6140255421359314,0.332400486496675,0.899025307062462,0.6363882392071999,0.9474666194688122,0.4091929222413371,0.10970568434872374,0.657849407550092,0.33877992110575483,0.6259451495706806,0.565490257883293,user_2,file_43,0,doc,medium,371,web,22,True,True
0.44495629414422255,0.21788395802102478,0.21196118839640887,0.24089888460619335,0.2819726987953387,0.9896620224201478,0.30452868377447595,0.7523768531017042,0.4692052721457195,0.08442746938859236,0.8306883470043211,0.5900704744211457,0.31750693503444827,0.6355120350078526,0.66805346114375,0.3491146084150162,0.07388021390234445,0.47413943923364354,0.4337436062745501,0.26400291562869993,0.9922063913468133,0.11030489040121905,user_2,file_44,1,pdf,medium,743,usb,22,False,False
0.4216693316680936,0.3642006413547122,0.6451294973022426,0.9076582908104835,0.4630609930564188,0.4554085023005353,0.7758693499511682,0.9509420914933296,0.14877358638836613,0.5853869805312989,0.1157390661509975,0.192577986921041,0.9484202224413117,0.529180808845923,0.9905369321217797,0.27634309392034273,0.9345618628950058,0.5759493036739892,0.25340476829910785,0.6514236356592684,0.43173108126004145,0.3475482908763521,user_2,file_45,1,pdf,high,1885,email,22,False,True
0.18038186137730738,0.8142768613473108,0.2765196098112993,0.8517382754428726,0.47694773208276964,0.5572628819954409,0.48353586385061154,0.6246710646682255,0.47882639392462734,0.07951514935587989,0.3648053102776365,0.6775127767523049,0.5220258747667161,0.14772368117996737,0.7153726513505543,0.09206410470115156,0.732496792256366,0.15239499033013448,0.5393825919443103,0.34365010573311583,0.3858956759576959,0.06922980712878757,user_2,file_46,1,pdf,low,124,web,22,True,True
0.947369037223828,0.4286048694765362,0.5437656062997612,0.44172424749082484,0.3603854603719935,0.8684426088008557,0.52442100062176,0.19604698529460207,0.5280945416792924,0.7241059302065026,0.9838626018345598,0.8207712621789461,0.8193096389484794,0.5532900150909312,0.26578106932939194,0.2645175607245349,0.034867432605323545,0.42617911220469906,0.9529458648694206,0.25941248712877996,0.7895088901196162,0.6408081986034935,user_2,file_47,1,xls,low,1971,web,22,False,False
0.8608949164625025,0.5740492836546945,0.1504091831679939,0.4384799868755047,0.012278807007379822,0.40278656672021396,0.8673441007564691,0.4267648660284742,0.9159314993139437,0.8193508305842295,0.7250627964987936,0.6637964663866721,0.1487170866988562,0.896204360167102,0.8379925322628643,0.5169629269321375,0.19607720321295052,0.19086842303985663,0.5412864503877092,0.557526177251818,0.6578218644249192,0.33241096642553136,user_2,file_48,0,doc,high,187,email,22,False,True
0.9155986713431844,0.15763529507601148,0.047205373085240754,0.2908215310091016,0.2713265290052881,0.39321769214797064,0.011993008381853465,0.5540237101468898,0.9466450633945229,0.6165771539084632,0.6712099371652827,0.13522120883506916,0.9171118754827775,0.43376227662749256,0.5815765570035787,0.3980610541307159,0.2325195369160702,0.031503632211166255,0.4967086375386044,0.7146076618387084,0.4481986640940514,0.191633961295941,user_2,file_49,1,pdf,medium,1401,email,22,True,False
0.24640451074395342,0.9127913399954157,0.14619099436905914,0.0148180184089588,0.5615342330825215,0.4836033911926183,0.4414538931648099,0.3461774243736748,0.45212757026992867,0.1601659870359743,0.1726785953458544,0.5207182092196114,0.1261033548569065,0.07971330263595844,0.44322629094152843,0.5058614875995788,0.26617306779358574,0.018636359669507052,0.360486057340619,0.6109692409808655,0.1726499086481733,0.39490094281019916,user_2,file_50,1,xls,low,308,usb,22,True,True
0.6380500901263156,0.8487522323567342,0.9394782783765473,0.40644438454123877,0.09851671047733024,0.8692269221406881,0.3873173210478963,0.6984218919826529,0.6725187832578264,0.850128412633892,0.16036548217404967,0.5688587281122899,0.8957294266433742,0.6917781598560427,0.34159062382395033,0.9546823128953142,0.08768863677249894,0.47451058037159577,0.8463870831559587,0.4050205337182402,0.9515106062402692,0.8913692351526753,user_2,file_51,0,pdf,medium,1367,email,22,False,False
0.8772442213987023,0.694529751290949,0.10007977426302783,0.004517930306329854,0.948436527701093,0.06171480424164588,0.6217588184305366,0.7986923406575667,0.9092568657882435,0.718771362566043,0.21936348084311896,0.9860316484198661,0.6106841162618605,0.5693757810351339,0.932833530628186,0.5284324356268965,0.25744948897171327,0.8868879593912861,0.4440897626530116,0.15668495211114697,0.9297536837008922,0.6196507847938839,user_2,file_52,1,pdf,medium,684,usb,22,False,False
0.6809562591470978,0.5444216080951795,0.11956151961285344,0.4960823710752942,0.8624890835232828,0.13305501876603365,0.1756875745925146,0.8584750259576608,0.9079820623788396,0.15985412104041097,0.5488305070475663,0.0342259868231638,0.6743660996856747,0.5843320405473239,0.5314404819515448,0.2578835358260225,0.8013217746679536,0.7278408637207096,0.08167365291984174,0.8497688087868224,0.9499914712020293,0.7066667910525872,user_2,file_53,1,xls,medium,1761,web,22,False,True
0.3970385535684168,0.15318119867042312,0.31024794383421495,0.3978639218977925,0.33690858629373965,0.438512968083281,0.026878642007542752,0.6907828921795081,0.6995059345340074,0.1715150169544507,0.22350578989231273,0.9529079151488161,0.8162396512705601,0.46333313372105434,0.8551606532071894,0.26332717931294547,0.058841878720436336,0.9161651664196298,0.6781277333560124,0.7599861585994286,0.4790101480262605,0.9134417006354023,user_2,file_54,0,pdf,medium,1458,web,22,False,True
0.373956735709978,0.034960592159588355,0.11818960099192155,0.36139881542851826,0.3125734100349101,0.18344860922228168,0.0686409396371318,0.9841767315332905,0.23463412686946994,0.6394489588922372,0.4722983212464982,0.08559360654778225,0.4852914939702817,0.16900016743008295,0.6025648321135565,0.7756737215579826,0.006515529867834324,0.7646646035960885,0.9565446163376994,0.9832670340317013,0.5523212212545093,0.9733110159832564,user_2,file_55,1,doc,medium,278,usb,22,True,True
0.1665183330129909,0.09483533955332146,0.3346277407870981,0.9526638789778364,0.244435408054812,0.18445682009873432,0.8188821609042464,0.11289991931292953,0.9727746359217929,0.0922760011504824,0.6076939756493915,0.6992404381707248,0.1895156746148915,0.14246913365687408,0.5623461710832283,0.035895693342444246,0.4850752830533558,0.5781552558606627,0.493424311981593,0.2989747680876429,0.7302613356122937,0.49413421701778437,user_2,file_56,0,doc,medium,1496,email,22,False,False
0.4336253328367725,0.2813288634643253,0.24079301869911207,0.45895195670766376,0.06819296304241729,0.3021967190457526,0.909397017482776,0.6413915450534814,0.9972779155046786,0.7638962110726023,0.11969407352565009,0.8154888000415612,0.8973674394328022,0.3440320192423948,0.3580993797165556,0.7347539107350496,0.37094876437609003,0.5888820571093413,0.3911925213585543,0.45902156481028267,0.3587464967603089,0.4020981443616092,user_2,file_57,0,doc,medium,209,web,22,True,False
0.055031224003019186,0.7673988887071771,0.22021456012548835,0.5989027154396194,0.2034395415252045,0.6287942283731239,0.1293352199765172,0.4424907877178993,0.30363936926777635,0.46709148964499003,0.2999440245141357,0.6481524726278144,0.03174480093268961,0.6740881123424615,0.8150823090523486,0.7602549371758082,0.7827977227497875,0.7582739549047572,0.7932272932110948,0.5666298728561355,0.21388327090381476,0.007935655991426316,user_2,file_58,1,pdf,high,138,web,22,True,True
0.2744016857593461,0.2817585795185493,0.2025487434331048,0.45662653856852153,0.04734661740413049,0.8622259579073468,0.7214980759949822,0.15749914832375145,0.7565578317039857,0.8989988136273833,0.07671801035990333,0.05088124217585055,0.8765685442662723,0.6201600919423486,0.3403379458464386,0.0038103942107199362,0.6041498750969811,0.8371719693550028,0.18038664547899752,0.6543403298691675,0.7080579063596131,0.8546748197264491,user_2,file_59,1,xls,high,1578,email,22,True,False
0.916418052675829,0.8516083626841043,0.20248162458133134,0.5362550405612511,0.4163863116965639,0.6553810003961892,0.3435503378073115,0.6841960244827044,0.9271493233931274,0.9017808404893857,0.4247992048310876,0.6171861290361788,0.2661994938525889,0.6219768775041906,0.8316384585152403,0.44206695334467117,0.0015819951366063956,0.8146296585504261,0.46552513610725477,0.6658943243780249,0.12356011340515605,0.9517001731125284,user_2,file_60,0,xls,low,399,email,22,True,True
0.5073038778612814,0.220831413723379,0.5567818495816276,0.47978862949099965,0.920125904990984,0.2987688158253191,0.965741082561844,0.1723385006442819,0.8733727365382147,0.3470433640223839,0.28232583564883906,0.3210997171468932,0.9184452077634337,0.738771999949526,0.10939791134322585,0.9818143682690632,0.12142881492483426,0.4101745483323397,0.8532503292598448,0.23919893872536102,0.42217223031380313,0.4268320258911461,user_2,file_61,0,xls,low,236,web,22,False,True
